Name,Categories,Brand,Order Number,Order Status,Order Date,City (Shipping),State Code (Shipping),Postcode (Shipping),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Total Amount,Item #,Quantity (- Refund),Item Cost
Aqua One Ammonia Pad Self Cut Filter,Filter Media > Filter Pads,Aqua One,92298,Completed,9/10/2023 17:45,Nowra,NSW,2541,PayPal / Credit Card / Debit Card,0,29.95,Flat rate,9.5,42.46,2,1,6.35
Aqua One Phos Pad Self Cut Filter,Filter Media > Filter Pads,Aqua One,92298,Completed,9/10/2023 17:45,Nowra,NSW,2541,PayPal / Credit Card / Debit Card,0,29.95,Flat rate,9.5,42.46,3,1,8.17
Quantum Aragonite B Powder 4.9Kg,"Chemicals > Marine Supplements, New Arrivals",Quantum,92299,Completed,9/10/2023 18:09,Belrose,NSW,2085,Visa credit card,0,81.81,Flat rate,9.5,99.49,1,1,81.81
API Stress Zyme 473ml,Chemicals > Freshwater Supplements,API,92300,Completed,9/10/2023 19:14,South Arm,NSW,2460,Afterpay,0,631.82,Free Shipping over $150,0,695,1,1,31.82
"Oase BioMaster 350 Canister Filter (350L, 1100L/h)",Filters > Canister Filters,Oase,92300,Completed,9/10/2023 19:14,South Arm,NSW,2460,Afterpay,0,631.82,Free Shipping over $150,0,695,2,1,477.27
Oase HeatUp 200 31.5cm (200L),Heaters,Oase,92300,Completed,9/10/2023 19:14,South Arm,NSW,2460,Afterpay,0,631.82,Free Shipping over $150,0,695,3,1,81.82
Oase BioMaster 30ppi Prefilter Foam 6 pack,Filters > Replacement Media/Cartridge,Oase,92300,Completed,9/10/2023 19:14,South Arm,NSW,2460,Afterpay,0,631.82,Free Shipping over $150,0,695,4,1,40.91
Aqua One Air Line Soft Tubing Smoke Colour / meter,Aeration > Air Accessories,Aqua One,92301,Completed,9/10/2023 19:38,Grovedale,VIC,3216,Mastercard debit card,0,102.5,Flat rate,9.5,122.25,5,10,1.36
KHG KH-Guardian Regent,Monitoring,KHG,92301,Completed,9/10/2023 19:38,Grovedale,VIC,3216,Mastercard debit card,0,102.5,Flat rate,9.5,122.25,1,1,68.16
Blulab pH4 Calibration Solution 20ml,Monitoring,KHG,92301,Completed,9/10/2023 19:38,Grovedale,VIC,3216,Mastercard debit card,0,102.5,Flat rate,9.5,122.25,2,1,9.08
Blulab pH7 Calibration Solution 20ml,Monitoring,KHG,92301,Completed,9/10/2023 19:38,Grovedale,VIC,3216,Mastercard debit card,0,102.5,Flat rate,9.5,122.25,3,1,9.07
Air Line Y Connectors 2pk,Aeration > Air Accessories,Aqua One,92301,Completed,9/10/2023 19:38,Grovedale,VIC,3216,Mastercard debit card,0,102.5,Flat rate,9.5,122.25,4,1,2.55
Aqua One Lifestyle 76 LED Light Unit (52043-L),Spare Parts,Aqua One,92302,Completed,9/10/2023 22:08,Gordonvale,QLD,4865,Afterpay,0,90,Flat rate,9.5,108.5,1,1,90
Aqua Medic DC Runner 9.3 controllable pump 9000lph,Return Pumps,Aqua Medic,92303,Completed,10/10/2023 5:10,sydney,NSW,2226,Visa debit card,0,435.45,Free Shipping over $150,0,479,1,1,435.45
Seatorch Honey Comb Filter Sock,"Filter Media > Filter Socks, Accessories > Filter Socks",SeaTorch,92333,Completed,10/10/2023 10:15,Rutherford,NSW,2320,PayPal / Credit Card / Debit Card,0,98.18,Flat rate,9.5,117.5,1,6,16.36
Red Sea Salt 22kg Bucket,"Heavy & Bulky, Marine Salts",Red Sea,92335,Completed,10/10/2023 12:09,Grindelwald,TAS,7277,Afterpay,0,234.51,Flat rate,40,297.96,1,1,122.71
Red Sea Salt 20kg Refill Box 600L,"Heavy & Bulky, Marine Salts",Red Sea,92335,Completed,10/10/2023 12:09,Grindelwald,TAS,7277,Afterpay,0,234.51,Flat rate,40,297.96,2,1,111.8
Seachem Discus Buffer - 4kg,,,92336,Completed,10/10/2023 20:00,Gulliver,QLD,4812,Mastercard debit card,0,154.53,Free Shipping over $150,0,169.98,1,1,154.53
Aqua One Air Line Check Valve Carded 2pk,Aeration > Air Accessories,Aqua One,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,4,1,3.88
Aqua One Air Stone 2.5cm 2pk,Aeration > Air Stones,Aqua One,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,5,1,2.08
Aqua One Easy Reach Tongs Large,Accessories > Tongs,Aqua One,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,6,1,8.44
API Tap Water Conditioner 118ml,Chemicals > Freshwater Supplements,API,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,7,1,9.35
Aqua One LCD stick on Thermometer,Heaters,Aqua One,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,3,1,10.25
Aqua One Natural Gravel Phantom Black 10kg,"Substrates > Freshwater Substrate, Heavy & Bulky",Aqua One,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,1,1,31.15
Seachem Flourite Black 7kg,"Substrates > Freshwater Substrate, Heavy & Bulky, Substrates > Plant Substrate",Seachem,92360,Completed,11/10/2023 6:35,Aintree,VIC,3336,humm,4.56,122.69,Flat rate,40,169.95,2,1,52.98
Hanna - Phosphate ULR Checker HI774,Test Kits,Hanna Instruments,92361,Completed,11/10/2023 13:28,Leppington,NSW,2179,PayPal / Credit Card / Debit Card,0,237.25,Free Shipping over $150,0,260.98,2,1,80.91
Grey DIN 45 Degree Elbow - 40mm,,Sanking Plumbing,92361,Completed,11/10/2023 13:28,Leppington,NSW,2179,PayPal / Credit Card / Debit Card,0,237.25,Free Shipping over $150,0,260.98,4,2,8.18
Salifert Ammonia NH3 Profi Test Kit,Test Kits,Salifert,92361,Completed,11/10/2023 13:28,Leppington,NSW,2179,PayPal / Credit Card / Debit Card,0,237.25,Free Shipping over $150,0,260.98,1,1,23.64
Hanna - Nitrate HR Checker - HI782,Test Kits,Hanna Instruments,92361,Completed,11/10/2023 13:28,Leppington,NSW,2179,PayPal / Credit Card / Debit Card,0,237.25,Free Shipping over $150,0,260.98,3,1,81.82
Hanna -  Nitrate HR Reagents HI782-25,Test Kits,Hanna Instruments,92361,Completed,11/10/2023 13:28,Leppington,NSW,2179,PayPal / Credit Card / Debit Card,0,237.25,Free Shipping over $150,0,260.98,6,1,27.27
Algae Wafers - 250g,,Hikari,92363,Completed,11/10/2023 13:31,Heddon Greta,NSW,2321,Mastercard debit card,3.09,82.68,Flat rate,9.5,97.05,1,1,26.48
Sinking Carnivore - 74g,Fish Food > Freshwater,Hikari,92363,Completed,11/10/2023 13:31,Heddon Greta,NSW,2321,Mastercard debit card,3.09,82.68,Flat rate,9.5,97.05,2,1,15.57
Nutrafin Max Tropical Fish Food Flakes 215g,Fish Food > Freshwater,Nutrafin,92363,Completed,11/10/2023 13:31,Heddon Greta,NSW,2321,Mastercard debit card,3.09,82.68,Flat rate,9.5,97.05,4,1,21.95
Seachem Purigen 100ml Bagged,"Chemicals > Freshwater Supplements, Chemicals > Marine Supplements",Seachem,92363,Completed,11/10/2023 13:31,Heddon Greta,NSW,2321,Mastercard debit card,3.09,82.68,Flat rate,9.5,97.05,3,1,15.59
Seachem Purigen 100ml Bagged,Filter Media > Biological Media,Seachem,92363,Completed,11/10/2023 13:31,Heddon Greta,NSW,2321,Mastercard debit card,3.09,82.68,Flat rate,9.5,97.05,3,1,15.59
Flipper Cleaner Standard Replacement Blade Stainless Steel 2pk,Accessories > Magnet Cleaner,Flipper,92364,Completed,11/10/2023 14:55,Golden Bay,WA,6174,Visa debit card,0,84.53,Flat rate,9.5,102.49,1,1,27.26
Hanna - Alkalinity (CaC03) Reagents HI755-26,Test Kits,Hanna Instruments,92364,Completed,11/10/2023 14:55,Golden Bay,WA,6174,Visa debit card,0,84.53,Flat rate,9.5,102.49,4,1,15
Hanna - Phosphate ULR Reagents HI774-25,Test Kits,Hanna Instruments,92364,Completed,11/10/2023 14:55,Golden Bay,WA,6174,Visa debit card,0,84.53,Flat rate,9.5,102.49,3,1,15
Hanna -  Nitrate HR Reagents HI782-25,Test Kits,Hanna Instruments,92364,Completed,11/10/2023 14:55,Golden Bay,WA,6174,Visa debit card,0,84.53,Flat rate,9.5,102.49,2,1,27.27
Eheim Pick Up 2006 Internal Filter Suction Cups,Spare Parts,Eheim,92365,Completed,11/10/2023 15:17,FORESTVILLE,NSW,2087,PayPal / Credit Card / Debit Card,0,10.91,Flat rate,9.5,21.5,1,1,10.91
Fluval Ribbed Hosing for 106/107  206/207 2.5m,Spare Parts,Fluval,92366,Completed,11/10/2023 17:28,Melbourne,VIC,3000,Amex credit card,0,26.35,Flat rate,9.5,38.48,1,1,26.35
Quantum Black Beard Remover 500ml,Chemicals > Freshwater Supplements,Quantum,92367,Completed,11/10/2023 19:48,Bracken Ridge,QLD,4017,Afterpay,0,22.71,Flat rate,9.5,34.48,1,1,22.71
Airstone PVC Encased Green 32in 80cm,Aeration > Air Stones,Aqua One,92368,Completed,11/10/2023 20:00,Collingullie,NSW,2650,PayPal / Credit Card / Debit Card,0,80.7,Flat rate,9.5,98.26,2,1,10.91
Aqua One Glass Heater 300W,Heaters,Aqua One,92368,Completed,11/10/2023 20:00,Collingullie,NSW,2650,PayPal / Credit Card / Debit Card,0,80.7,Flat rate,9.5,98.26,1,2,33.62
Air Line Y Connectors 2pk,Aeration > Air Accessories,Aqua One,92368,Completed,11/10/2023 20:00,Collingullie,NSW,2650,PayPal / Credit Card / Debit Card,0,80.7,Flat rate,9.5,98.26,3,1,2.55
StripGlo Tropical LED Reflector 120cm 29.5W,Lighting > Freshwater Lighting,Aqua One,92370,Completed,11/10/2023 20:58,Carrara,QLD,4211,humm,0,153.61,Free Shipping over $150,0,168.98,1,1,135.45
Blue Stricta,Live Plants > Bunched Plants,Pisces,92370,Completed,11/10/2023 20:58,Carrara,QLD,4211,humm,0,153.61,Free Shipping over $150,0,168.98,2,0,9.08
Chihiros WRGB II - 120 cm Freshwater LED Light,Lighting > Freshwater Lighting,Chihiros,92402,Completed,12/10/2023 10:15,Durack,QLD,4077,Visa debit card,4.54,617.27,Free Shipping over $150,0,674,1,1,612.73
Sera  Goldy Nature - 210g / 1L,Fish Food > Freshwater,Sera,92405,Completed,12/10/2023 10:56,Avondale Heights,VIC,3034,PayPal / Credit Card / Debit Card,0,22.71,Flat rate,9.5,34.48,1,1,22.71
Eheim 2026/2028 2126/2128 Flow Indicator (8000940),Spare Parts,Eheim,92406,Completed,12/10/2023 11:00,FORESTVILLE,NSW,2087,PayPal / Credit Card / Debit Card,0,69.98,Flat rate,9.5,86.48,1,1,69.98
Eheim Double Tap 4005410 16/22,Spare Parts,Eheim,92409,Completed,12/10/2023 11:31,FORESTVILLE,NSW,2087,PayPal / Credit Card / Debit Card,0,218.13,Free Shipping over $150,0,239.94,1,3,72.71
Aqua One Air Line Soft Tubing Smoke Colour / meter,Aeration > Air Accessories,Aqua One,92411,Completed,12/10/2023 12:43,Elizabeth Grove,SA,5112,Afterpay,4.54,207.72,Flat rate,40,263.49,2,1,0.23
Airstone PVC Encased Green 16in 40cm,Aeration > Air Stones,Aqua One,92411,Completed,12/10/2023 12:43,Elizabeth Grove,SA,5112,Afterpay,4.54,207.72,Flat rate,40,263.49,1,1,6.14
Aqua One Aquis 1250 Series II Canister Filter 1400L/Hr,"Filters > Canister Filters, Heavy & Bulky",Aqua One,92411,Completed,12/10/2023 12:43,Elizabeth Grove,SA,5112,Afterpay,4.54,207.72,Flat rate,40,263.49,4,1,193.41
Aqua One Aqua Lube 5g,Accessories > Lube,Aqua One,92411,Completed,12/10/2023 12:43,Elizabeth Grove,SA,5112,Afterpay,4.54,207.72,Flat rate,40,263.49,3,1,3.4
Mesh Lid Set To Suit Aquariums Up To 125 X 65cm,"Accessories > Mesh Covers, Net Cover",Aqua One,92421,Completed,12/10/2023 15:26,Marsden,QLD,4132,PayPal / Credit Card / Debit Card,2,87.9,Flat rate,9.5,103.99,1,1,85.9
API Stress Zyme 473ml,Chemicals > Freshwater Supplements,API,92471,Completed,12/10/2023 18:18,Potts Point,NSW,2011,Visa credit card,0,70.89,Flat rate,9.5,87.48,2,1,31.82
MiniReef 215 Marine Set - Black,,Aqua One,92499,Completed,13/10/2023 8:59,Sydney,NSW,2000,"Zip now, pay later",0,1135.45,Local Pick-Up Only,0,1249,1,1,1135.45
Seachem Algae Pad 25mm Thick (3 Pack),Accessories,Seachem,92500,Completed,13/10/2023 10:03,Lilydale,VIC,3140,Afterpay,0,10.45,Flat rate,9.5,21,1,1,10.45
Maxspect XF330 Twin Pack Set,Wavemakers,Maxspect,92525,Completed,13/10/2023 14:11,Peachester,QLD,4519,Mastercard credit card,0,590,Free Shipping over $150,0,649,1,1,590
Aqua One Lifestyle 21 LED Light Unit (52040-L),Spare Parts,Aqua One,92552,Completed,13/10/2023 19:12,Quinns rocks,WA,6030,Mastercard debit card,0,59.09,Flat rate,9.5,74.5,1,1,59.09
Red Sea ReefMat FleeceRoll - ReefMat 500,,,92553,Completed,13/10/2023 21:42,Tomerong,NSW,2540,Visa debit card,0,30.89,Flat rate,9.5,43.48,1,1,30.89
ADA Garden Mat - 45 x 30cm 5mm,,,92554,Completed,13/10/2023 22:36,Uralla,NSW,2358,PayPal / Credit Card / Debit Card,0,21.77,Flat rate,9.5,33.45,1,1,21.77
AquaClear 50 Filter,Filters > Hang On Filters,AquaClear,92556,Completed,14/10/2023 10:24,Forest Grove,NSW,2795,Visa credit card,4.54,81.8,Flat rate,9.5,94.48,1,1,65.91
Aqua One PremiumSub 640g,Filter Media > Biological Media,Aqua One,92556,Completed,14/10/2023 10:24,Forest Grove,NSW,2795,Visa credit card,4.54,81.8,Flat rate,9.5,94.48,2,1,11.35
Sera Siporax Professional 15mm - 2.9kg Bucket,"Filter Media > Biological Media, New Arrivals",Sera,92557,Completed,14/10/2023 10:40,St Lucia,QLD,4067,Visa debit card,0,402.72,Free Shipping over $150,0,443,1,1,236.36
Oase Digital Thermometer,"Accessories, New Arrivals",Oase,92558,Completed,14/10/2023 10:53,Prestons,NSW,2170,Afterpay,4.54,85.39,Local Pick-Up Only,0,88.93,1,1,31.32
Fluval T300 Electronic Aquarium Heater 300W,"Heaters, New Arrivals",Fluval,92558,Completed,14/10/2023 10:53,Prestons,NSW,2170,Afterpay,4.54,85.39,Local Pick-Up Only,0,88.93,2,1,49.53
Teco TK 1000E R290 Aquarium Chiller,"Chillers, Heavy & Bulky",Teco,92559,Completed,14/10/2023 11:29,Norman Gardens,QLD,4701,PayPal / Credit Card / Debit Card,0,1408.18,Flat rate,40,1589,1,1,1408.18
Converter Male Pushin - 32mm,,Sanking Plumbing,92563,Completed,14/10/2023 14:16,Ingle Farm,SA,5098,PayPal / Credit Card / Debit Card,0,13.64,Flat rate,9.5,24.5,1,1,13.64
Grey DIN Ball Valve - 20mm,,Sanking Plumbing,92564,Completed,14/10/2023 18:37,Malaga,WA,6090,PayPal / Credit Card / Debit Card,0,52.91,Flat rate,9.5,67.7,1,3,13.64
SxT Grey DIN 90 Degree Threaded Elbow - 25mm DN20,,Sanking Plumbing,92564,Completed,14/10/2023 18:37,Malaga,WA,6090,PayPal / Credit Card / Debit Card,0,52.91,Flat rate,9.5,67.7,2,3,4
Hanna - Salinity Calibration Solution 35ppt 20 mL - SINGLE HL98319,Accessories,Hanna Instruments,92565,Completed,14/10/2023 21:15,Leppington,NSW,2179,Mastercard debit card,0,138.99,Free Shipping over $150,0,152.9,4,1,4.45
Hanna -  Nitrate HR Reagents HI782-25,Test Kits,Hanna Instruments,92565,Completed,14/10/2023 21:15,Leppington,NSW,2179,Mastercard debit card,0,138.99,Free Shipping over $150,0,152.9,3,1,27.27
Aquaforest Life Source 250g,Chemicals > Marine Supplements,Aquaforest,92565,Completed,14/10/2023 21:15,Leppington,NSW,2179,Mastercard debit card,0,138.99,Free Shipping over $150,0,152.9,2,1,27.27
Chihiros WRGBII Slim Bluetooth - 30cm,,,92566,Completed,15/10/2023 5:46,kincumber,NSW,2251,Mastercard debit card,0,143.64,Free Shipping over $150,0,158,1,1,143.64
Fluval Aquasky 20 Bluetooth LED 16w 53-83cm,Lighting > Freshwater Lighting,Fluval,92567,Completed,15/10/2023 10:50,Doreen,VIC,3754,Visa credit card,0,162.73,Free Shipping over $150,0,179,1,1,162.73
Fluval T300 Electronic Aquarium Heater 300W,"Heaters, New Arrivals",Fluval,92569,Completed,15/10/2023 11:14,Junee,NSW,2663,Mastercard debit card,4.55,103.6,Flat rate,9.5,118.46,1,2,49.53
Aquaforest KH Buffer 5000g,Chemicals > Marine Supplements,Aquaforest,92570,Completed,15/10/2023 13:16,Quakers Hill,NSW,2763,PayPal / Credit Card / Debit Card,0,225.45,Local Pick-Up Only,0,248,1,1,56.36
Aquaforest Calcium 3500g,Chemicals > Marine Supplements,Aquaforest,92570,Completed,15/10/2023 13:16,Quakers Hill,NSW,2763,PayPal / Credit Card / Debit Card,0,225.45,Local Pick-Up Only,0,248,2,1,53.64
Aquaforest Magnesium 4000g,Chemicals > Marine Supplements,Aquaforest,92570,Completed,15/10/2023 13:16,Quakers Hill,NSW,2763,PayPal / Credit Card / Debit Card,0,225.45,Local Pick-Up Only,0,248,3,1,59.09
Aquaforest Reef Mineral Salt 5000g,Chemicals > Marine Supplements,Aquaforest,92570,Completed,15/10/2023 13:16,Quakers Hill,NSW,2763,PayPal / Credit Card / Debit Card,0,225.45,Local Pick-Up Only,0,248,4,1,56.36
CO2Art - Bazooka Flux CO2 diffuser Small - Below 250L,co2 > Diffuser,co2 Art,92571,Completed,15/10/2023 15:14,MICKLEHAM,VIC,3064,PayPal / Credit Card / Debit Card,0,35.45,Flat rate,9.5,48.5,1,1,35.45
Red Sea ReefMat FleeceRoll - ReefMat 1200,,,92572,Completed,15/10/2023 16:00,GREYSTANES,NSW,2145,PayPal / Credit Card / Debit Card,0,85.42,Flat rate,9.5,103.46,1,2,42.71
Quantum Reef Essentials Pelletised Actived Carbon 2.5kg - 5 litre,Filter Media > Carbon,Quantum,92573,Completed,15/10/2023 16:17,St Lucia,QLD,4067,Visa debit card,0,296.36,Free Shipping over $150,0,326,4,1,68.18
CaribSea ARM Reactor Media Coarse 1gal 3.78L,Filter Media > Calcium Reactor Media,CaribSea,92573,Completed,15/10/2023 16:17,St Lucia,QLD,4067,Visa debit card,0,296.36,Free Shipping over $150,0,326,3,1,40
Seachem Phosguard 4L,Filter Media > Biological Media,Seachem,92573,Completed,15/10/2023 16:17,St Lucia,QLD,4067,Visa debit card,0,296.36,Free Shipping over $150,0,326,1,1,108.18
Quantum 1000ml Reef Essential Bio-Enhance,Chemicals > Marine Supplements,Quantum,92575,Completed,15/10/2023 16:59,FLORAVILLE,NSW,2280,PayPal / Credit Card / Debit Card,5.318182,168.15,Free Shipping over $150,0,179.12,2,1,35.03
Aqua One Betta 7 Day Feeder 2 Tabs,Fish Food > Freshwater,Aqua One,92575,Completed,15/10/2023 16:59,FLORAVILLE,NSW,2280,PayPal / Credit Card / Debit Card,5.318182,168.15,Free Shipping over $150,0,179.12,4,1,4.11
Aqua One Suction Cup Glass Heater - 45112,Spare Parts,Aqua One,92576,Completed,15/10/2023 17:03,Bulimba,QLD,4171,Visa credit card,0,85.44,Flat rate,9.5,103.48,2,1,4.53
Aqua One Lifestyle 52 LED Light Unit (52042-L),Spare Parts,Aqua One,92576,Completed,15/10/2023 17:03,Bulimba,QLD,4171,Visa credit card,0,85.44,Flat rate,9.5,103.48,1,1,80.91
Red Sea Ammonia Test Kit,Test Kits,Red Sea,92577,Completed,16/10/2023 0:09,MacMasters Beach,NSW,2251,Visa debit card,0,30.91,Flat rate,9.5,43.5,1,1,30.91
opticlear low profile rectangle 120cm 108L,Aquariums > Freshwater Aquariums,Aqua One,92578,Completed,16/10/2023 8:46,Kelso,NSW,2795,PayPal / Credit Card / Debit Card,4.54,199.09,Local Pick-Up Only,0,214,1,1,194.55
Fluval Circulation Pump WP1500 for SPEC EVO FLEX,Spare Parts,Fluval,92579,Completed,16/10/2023 9:59,WAGGA WAGGA,NSW,2650,PayPal / Credit Card / Debit Card,0,45.44,Flat rate,9.5,59.48,1,1,45.44
Teco TK 500E R290 Aquarium Chiller,"Chillers, Heavy & Bulky",Teco,92582,Completed,16/10/2023 11:00,Belmont North,NSW,2280,Mastercard debit card,0,1177.27,Flat rate,40,1335,1,1,1177.27
Aqua One Phos Pad Self Cut Filter,Filter Media > Filter Pads,Aqua One,92588,Completed,16/10/2023 14:14,Clyde North,VIC,3978,PayPal / Credit Card / Debit Card,0,32.69,Flat rate,9.5,45.46,1,4,8.17
Aqua One Lifestyle 76 LED Light Unit (52043-L),Spare Parts,Aqua One,92589,Completed,16/10/2023 14:35,Swanbourne,WA,6010,Credit or debit cards (via PayPal),0,90,Flat rate,9.5,108.5,1,1,90
Pond One O2 Plus 12000,Aeration > Pond Air Pump,Aqua One,92601,Completed,16/10/2023 17:15,Greg Greg,NSW,2642,Afterpay,0,236.36,Free Shipping over $150,0,260,1,1,236.36
Aqua One Lifestyle 52 LED Light Unit (52042-L),Spare Parts,Aqua One,92603,Completed,16/10/2023 17:59,Redland bay,QLD,4165,Visa debit card,4.55,80.91,Flat rate,9.5,93.5,1,1,76.36
Bubble Magus Replacement Roller Paper - M,,,92604,Completed,16/10/2023 20:00,Orange,NSW,2800,Visa credit card,0,65.4,Flat rate,9.5,81.44,1,3,21.8
"Oase FiltoSmart 200 Canister Filter (200L, 800L/h)",Filters > Canister Filters,Oase,92605,Completed,16/10/2023 21:07,narrawallee,NSW,2539,Visa debit card,0,354.55,Free Shipping over $150,0,390,1,1,272.73
Oase HeatUp 200 31.5cm (200L),Heaters,Oase,92605,Completed,16/10/2023 21:07,narrawallee,NSW,2539,Visa debit card,0,354.55,Free Shipping over $150,0,390,2,1,81.82
Pond One Pondmaster 1300 Fountain Pump 1100LH 1.4m Mh h head height,Pond > Pumps,Aqua One,92606,Completed,16/10/2023 22:24,Uduc,WA,6220,Visa credit card,0,63.62,Flat rate,9.5,79.48,1,1,63.62
Grey DIN PVC to Soft Tube Connector - 25/32mm,,Sanking Plumbing,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,4,1,12.99
Grey DIN UPVC Pipe Per Metre - 32mm,,Sanking Plumbing,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,3,1,5.72
"1/8""  X 1/4"" 90degree Elbows",RO/DI & Water Filtering > Plumbing and Accessories,Reef Pure RO Systems,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,1,2,3.3
Grey DIN UPVC Coupling - 32mm,,,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,5,1,6.63
Grey DIN UPVC Coupling - 32mm,,,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,5,1,6.63
Grey DIN UPVC Reducer Coupling - 40mm-&gt;32mm,,,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,2,1,4.81
Polyplab Genesis Rock Booster Kit,"Filter Media > Biological Media, New Arrivals",Polyp Lab,92607,Completed,17/10/2023 11:57,Kariong,NSW,2250,Mastercard debit card,4.54,95.16,Flat rate,9.5,109.18,6,1,53.87
TROPIC MARIN PRO REEF 750L (25KG),"Heavy & Bulky, Marine Salts",Tropic Marin,92608,Completed,17/10/2023 12:41,Silverwater,NSW,2121,"Zip now, pay later",0,153.64,Local Pick-Up Only,0,169,1,1,153.64
Reefdoser EVO 4,Dosers,Aqua Medic,92609,Completed,17/10/2023 12:52,Woorim,QLD,4507,Mastercard credit card,0,598.18,Free Shipping over $150,0,658,1,2,299.09
Reef Essential High Range HR Nitrate Remover 1000ml,Chemicals > Marine Supplements,Quantum,92610,Completed,17/10/2023 16:27,Dakabin,QLD,4503,Afterpay,0,36.35,Flat rate,9.5,49.49,1,1,36.35
Chihiros WRGB II - 60 cm Freshwater LED Light,Lighting > Freshwater Lighting,Chihiros,92611,Completed,17/10/2023 16:42,Llanarth,NSW,2795,Afterpay,0,317.27,Free Shipping over $150,0,349,1,1,317.27
"Quantum Reef Essential 1000ml Aragonite A - Calcium, Strontium, Barium",Chemicals > Marine Supplements,Quantum,92614,Completed,17/10/2023 20:56,HEBERSHAM,NSW,2770,Visa debit card,50.1,109.05,Flat rate,9.5,74.34,1,1,19.65
"Quantum Reef Essential 1000ml Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",Chemicals > Marine Supplements,Quantum,92614,Completed,17/10/2023 20:56,HEBERSHAM,NSW,2770,Visa debit card,50.1,109.05,Flat rate,9.5,74.34,3,1,19.65
Quantum Reef Essential 1000ml Aragonite C - Magnesium Sulphate and Trace,Chemicals > Marine Supplements,Quantum,92614,Completed,17/10/2023 20:56,HEBERSHAM,NSW,2770,Visa debit card,50.1,109.05,Flat rate,9.5,74.34,2,1,19.65
Chihiros WRGBII Slim Bluetooth - 120cm,,,92615,Completed,17/10/2023 21:04,Canning Vale,WA,6155,Afterpay,0,370.91,Free Shipping over $150,0,408,1,1,370.91
