InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,State,City,Postcode
94623,66386,Live Copepods 500ml,1,26/11/2023 21:18,21.49,1793,SA,Clarence Gardens,5039
94623,82621,Red Sea Coral Pro Salt 7kg Bucket,1,26/11/2023 21:18,56.59,1793,SA,Clarence Gardens,5039
94623,9862,Dr Tims Aquatics Eco-Balance REEF-PURE 8oz,1,26/11/2023 21:18,33.18,1793,SA,Clarence Gardens,5039
94623,9948,Dr Tims Aquatics One &amp; Only REEF-PURE 4oz,1,26/11/2023 21:18,57.49,1793,SA,Clarence Gardens,5039
94619,86339,"Waterbox 2.75"" Filter Sock - Mesh (225 Micron)",2,26/11/2023 20:33,19.8,0,NSW,Glenorie,2157
94619,92896,Bio-Magnetic Clarifier 8oz,1,26/11/2023 20:33,14.71,0,NSW,Glenorie,2157
94619,9156,Aqua One Glass Heater 200W,1,26/11/2023 20:33,29.68,0,NSW,Glenorie,2157
94619,79439,Blade Grow Coral - 12in,1,26/11/2023 20:33,189,0,NSW,Glenorie,2157
94619,17430,Eheim Everyday Feeder Auto Fish Feeder,1,26/11/2023 20:33,101.68,0,NSW,Glenorie,2157
94618,20861,Maxspect Jump Gyre Flow Pump 4K,1,26/11/2023 20:21,359.1,1590,QLD,Trinity Beach,4879
94616,9090,Aqua One Carbon Cartridge 126 380 1C,8,26/11/2023 18:06,10.79,0,VIC,Port Melbourne,3207
94615,22502,Aqua One Nautilus 600 Canister Filter 600lph,2,26/11/2023 17:43,111.66,1946,VIC,Highton,3216
94615,8964,Aqua One Air Line Check Valve Carded 2pk,1,26/11/2023 17:43,3.65,1946,VIC,Highton,3216
94615,11572,Aqua One Glass Thermometer,3,26/11/2023 17:43,2.75,1946,VIC,Highton,3216
94613,52251,Red Sea Sump Modification Kit,1,26/11/2023 17:19,11.11,1924,WA,Carramar,6031
94613,21363,OCTO Elite 200-S Space Saving Skimmer,1,26/11/2023 17:19,1385.42,1924,WA,Carramar,6031
94612,10437,Aqua One Carbon Cartridge 800 49C,5,26/11/2023 17:17,8.98,0,VIC,Seville,3139
94610,9741,Quantum Reef Essential Mixed Macro Probiotic Salt 22kg Bucket,2,26/11/2023 17:07,103.2,1129,VIC,Surrey hills,3127
94607,39783,Absolute Colour Boost 150g,2,26/11/2023 15:19,29.68,1943,QLD,Frenchville,4701
94606,9008,Aqua One Nautilus 2700UVC,1,26/11/2023 15:14,292.5,1942,NSW,Gerroa,2534
94605,9331,Aqua One Premium Ceramic Noodles 1.2kg,2,26/11/2023 14:58,17.1,0,VIC,Reservoir,3073
94605,10426,Aqua One Filter Media Bag M,6,26/11/2023 14:58,5.38,0,VIC,Reservoir,3073
94605,10647,Aqua One Nano Plastic Preset Heater 10W 13.5Cm 15044,1,26/11/2023 14:58,18,0,VIC,Reservoir,3073
94605,10645,Aqua One LCD stick on Thermometer,3,26/11/2023 14:58,10.8,0,VIC,Reservoir,3073
94605,9337,Aqua One Premium Carbon 450g,1,26/11/2023 14:58,10.8,0,VIC,Reservoir,3073
94605,63945,Seachem Flourish - 250ml,1,26/11/2023 14:58,13.96,0,VIC,Reservoir,3073
94605,63954,Seachem Flourish Excel - 250ml,1,26/11/2023 14:58,11.7,0,VIC,Reservoir,3073
94602,14863,Eheim Skim 350 Surface Skimmer,1,26/11/2023 13:10,71.9,0,NSW,West Ryde,2114
94601,19877,Aquaforest Calcium 3500g,2,26/11/2023 12:57,67.5,1153,VIC,Gisborne,3437
94601,19872,Aquaforest KH Buffer 5000g,2,26/11/2023 12:57,72,1153,VIC,Gisborne,3437
94601,17138,Eheim Air Pump 400,1,26/11/2023 12:57,107.1,1153,VIC,Gisborne,3437
94600,85900,Fluval T300 Electronic Aquarium Heater 300W,2,26/11/2023 11:44,51.28,0,VIC,COLAC,3250
94600,38766,Fluval Sea CP4 Circulating Water Pump 5200Lh,1,26/11/2023 11:44,94.5,0,VIC,COLAC,3250
94599,38996,Fluval Flex 34L LED Lamp A14763,1,26/11/2023 11:22,60.3,0,NSW,Greystanes,2145
94598,19576,Chihiros Clear Hose 12/16mm,2,26/11/2023 10:29,11.7,1940,VIC,Dromana,3936
94597,5340,"Aqua Illumination HMS Rail 48""",1,26/11/2023 8:26,137.13,1728,NSW,Orange,2800
94597,87149,Aquaforest Plug Rocks Bag 24Pcs - White,1,26/11/2023 8:26,12.04,1728,NSW,Orange,2800
94595,12621,SeaTorch RF-25 Media Reactor,1,25/11/2023 22:22,258.36,1937,SA,Mount Barker,5251
94595,6107,White DIN 90 Degree Elbow - 20mm,2,25/11/2023 22:22,1.87,1937,SA,Mount Barker,5251
94595,6098,White DIN 45 Degree Elbow - 20mm,1,25/11/2023 22:22,1.87,1937,SA,Mount Barker,5251
94595,88127,White DIN PVC to Soft Tube Connector - 16/20mm,2,25/11/2023 22:22,9.07,1937,SA,Mount Barker,5251
94594,78897,"Oase BioMaster 250 Canister Filter (250L, 900L/h)",1,25/11/2023 21:47,405,0,QLD,Jubilee Pocket,4802
94594,78973,Oase HeatUp 150 31.5cm (150L),1,25/11/2023 21:47,76.45,0,QLD,Jubilee Pocket,4802
94594,79020,Oase BioMaster 60ppi Prefilter Foam 4 pack,2,25/11/2023 21:47,33.3,0,QLD,Jubilee Pocket,4802
94594,79040,Oase Filter Foam BioMaster 30ppi Orange,2,25/11/2023 21:47,22.5,0,QLD,Jubilee Pocket,4802
94594,87088,Chihiros WRGBII Slim Bluetooth - 60cm,1,25/11/2023 21:47,256.5,0,QLD,Jubilee Pocket,4802
94593,58436,Seachem Tidal Filter 110 (110 gallon / 415 Litre),1,25/11/2023 21:11,170.1,1814,NSW,Prestons,2170
94593,38052,Fluval FX4/FX5/FX6 MaxClean Fine Filter Pads 3 Pack,1,25/11/2023 21:11,11.7,1814,NSW,Prestons,2170
94593,14863,Eheim Skim 350 Surface Skimmer,1,25/11/2023 21:11,71.9,1814,NSW,Prestons,2170
94593,37894,Fluval U4 Filter PolyCarbon 2 Pack,1,25/11/2023 21:11,13.49,1814,NSW,Prestons,2170
94592,22590,Pond One Pondmaster 1300 Fountain Pump 1100LH 1.4m Mh h head height,1,25/11/2023 20:48,62.99,0,VIC,YALLAMBIE,3085
94591,15950,Fluval PS2 Mini Protein Skimmer,2,25/11/2023 20:47,104.6,1936,NSW,KELLYVILLE,2155
94590,39783,Absolute Colour Boost 150g,1,25/11/2023 20:45,29.68,0,NSW,Menai,2234
94589,63910,Seachem Matrix - 4L,1,25/11/2023 20:39,64.56,1075,NSW,Wattle Grove,2173
94589,15565,Food Pipe,1,25/11/2023 20:39,29.46,1075,NSW,Wattle Grove,2173
94587,17461,EHEIM - COMPACT ON 600 PUMP,1,25/11/2023 18:52,76.5,0,WA,BALLAJURA,6066
94587,14861,Eheim Jager Heater 50W,2,25/11/2023 18:52,46.8,0,WA,BALLAJURA,6066
94585,19692,Co2 Art CO2 Drop Checker Solution 15ml,1,25/11/2023 17:01,14.4,0,NSW,Belrose,2085
94585,34626,Aquario - Neo CO2 Diffuser Curved Special M,1,25/11/2023 17:01,24.25,0,NSW,Belrose,2085
94584,78885,"Oase BioMaster 600 Canister Filter (600L, 1250L/h)",1,25/11/2023 16:32,585,0,NSW,Newtown,2042
94584,78959,Oase HeatUp 300 37cm (300L),1,25/11/2023 16:32,90,0,NSW,Newtown,2042
94583,5530,MiniReef 120 Marine Set - Black,1,25/11/2023 15:46,791.98,0,NSW,West PENNANT HILLS,2125
94582,11792,Aquaforest Phosphate Minus - 5000ml,1,25/11/2023 15:45,171,0,WA,Shenton Park,6008
94581,44493,SERA VIPAGRAN NATURE STAPLE FOOD 30G/100ML - TROPICAL FISH GRANULES,2,25/11/2023 14:10,8.08,0,VIC,HEIDELBERG,3084
94580,5340,"Aqua Illumination HMS Rail 48""",1,25/11/2023 14:05,144.9,0,NSW,Prestons,2170
94580,89425,Blade Mounting Clips,3,25/11/2023 14:05,22.45,0,NSW,Prestons,2170
94579,41637,Red Sea ReefMat FleeceRoll - ReefMat 500,6,25/11/2023 13:51,30.58,0,VIC,Pakenham,3810
94578,18739,MAG-FLOAT MINI - FLOATING MAGNET CLEANER FOR GLASS &amp; ACRYLIC (3MM),1,25/11/2023 13:28,14.38,0,NSW,CALALA,2340
94577,4712,Aquaforest Component 1+2+3+,1,25/11/2023 12:55,93.95,1935,TAS,GLENORCHY,7010
94576,5309,AI Aqua illumination Hydra Thirty Two 32 - White LED Light,1,25/11/2023 12:37,559.12,1728,NSW,Orange,2800
94574,18084,Eheim Thermocontrol e 200W Heater 40cm (300 - 400L),1,25/11/2023 12:25,107.1,1908,NSW,Ermington,2115
94574,92898,Arag-Alive Special Grade Reef 20lb,2,25/11/2023 12:25,52.97,1908,NSW,Ermington,2115
94574,9312,AQUARIUM SYSTEMS HOLDFAST EPOXY - Purple,1,25/11/2023 12:25,26.99,1908,NSW,Ermington,2115
94572,19183,NYOS VIPER 3.0 - 400-2800lph adjustable feed pump,1,25/11/2023 12:17,134.1,1636,NSW,Kellyville,2155
94565,5724,Red Sea Trace Colors D 500ml,1,25/11/2023 11:30,25.2,89,NSW,GLENWOOD,2768
94565,5722,Red Sea Trace Colors C 500ml,1,25/11/2023 11:30,25.2,89,NSW,GLENWOOD,2768
94565,5712,Red Sea Trace Colors B 500ml,1,25/11/2023 11:30,25.2,89,NSW,GLENWOOD,2768
94565,5710,Red Sea Trace Colors A 500ml,1,25/11/2023 11:30,25.2,89,NSW,GLENWOOD,2768
94565,17266,Red Sea Reef Care KH/Alkalinity Foundation B 5ltr,1,25/11/2023 11:30,141.28,89,NSW,GLENWOOD,2768
94564,5252,D-D Replace Fleece Roll XL Clarisea DDSK-5000 (40m),4,25/11/2023 11:24,40.5,0,VIC,Pakenham,3810
94563,4907,Vectra S2 Pump (Mobius),1,25/11/2023 10:45,467.1,0,NSW,Nelson Bay,2315
94563,50179,Red Sea Salt 20kg Refill Box 600L,1,25/11/2023 10:45,110.68,0,NSW,Nelson Bay,2315
94563,4900,Ecotech Marine S2 Barb &amp; Screen Kit,1,25/11/2023 10:45,30.6,0,NSW,Nelson Bay,2315
94563,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,25/11/2023 10:45,27,0,NSW,Nelson Bay,2315
94563,58634,Seachem GarlicGuard 250ml,1,25/11/2023 10:45,13.5,0,NSW,Nelson Bay,2315
94563,17668,Brine Shrimp Eggs Box 50g,1,25/11/2023 10:45,46.79,0,NSW,Nelson Bay,2315
94563,5377,Hanna - Alkalinity (dKh) Reagents HI772-26,1,25/11/2023 10:45,14.85,0,NSW,Nelson Bay,2315
94563,58334,Seachem Ammonia Alert,1,25/11/2023 10:45,14.73,0,NSW,Nelson Bay,2315
94562,22447,Aqua One Lifestyle 76 LED Light Unit (52043-L),1,25/11/2023 10:34,89.1,1934,NSW,Kiama Heights,2533
94561,18826,Aqua Medic DC Runner 1.3 controllable pump 1200lph,1,25/11/2023 9:56,233.1,1933,NSW,cherrybrook,2126
94560,51825,Flipper Edge,1,25/11/2023 0:43,90.08,1781,NSW,MacMasters Beach,2251
94560,18576,"AquaBlade M Scraper 15"" SS",1,25/11/2023 0:43,29.78,1781,NSW,MacMasters Beach,2251
94560,18571,AquaBlade M Repl Blade 3Pk SS,1,25/11/2023 0:43,18.94,1781,NSW,MacMasters Beach,2251
94560,85303,Flipper Edge Standard Stainless Steel Blades - 4pk,1,25/11/2023 0:43,35.19,1781,NSW,MacMasters Beach,2251
94558,11160,Hanna - Phosphate LR Checker HI713,1,25/11/2023 0:03,78.22,1590,QLD,Trinity Beach,4879
94557,38289,Fluval BioFoam  2 Pack for 306/307-406/407,1,24/11/2023 23:59,8.95,1141,NSW,Baulkham Hills,2153
94557,9341,Aqua One Premium Carbon 950g,1,24/11/2023 23:59,17.1,1141,NSW,Baulkham Hills,2153
94555,4983,Quantum Reef Essential Mixed Macro Probiotic Salt 20kg Box,1,24/11/2023 23:50,87.2,203,NSW,Greystanes,2145
94555,11147,"Quantum Reef Essential 5 litres Aragonite A - Calcium, Strontium, Barium",1,24/11/2023 23:50,103.98,203,NSW,Greystanes,2145
94555,3548,Quantum 1000ml Reef Essential Bio-Enhance,1,24/11/2023 23:50,31.99,203,NSW,Greystanes,2145
94555,11151,Quantum Reef Essential 5 litres Aragonite C - Magnesium Sulphate and Trace,1,24/11/2023 23:50,103.98,203,NSW,Greystanes,2145
94540,49006,Ecotech Radion XR15 Gen 6 PRO Light,1,24/11/2023 23:02,710.08,0,NSW,Leppington,2179
94538,4731,Aquaforest Reef Salt - 22Kg,1,24/11/2023 22:33,116.1,0,NSW,Jordan Springs,2747
94535,79442,Blade Grow Coral - 39in,1,24/11/2023 21:52,449.5,1932,QLD,Woodend,4305
94534,79441,Blade Grow Coral - 30in,1,24/11/2023 21:40,334.8,0,TAS,Lauderdale,7021
94533,94390,Red Sea Reef Base 10kg - Pink,2,24/11/2023 21:34,48.25,1931,NSW,Penrith,2750
94533,4731,Aquaforest Reef Salt - 22Kg,1,24/11/2023 21:34,114.85,1931,NSW,Penrith,2750
94533,41637,Red Sea ReefMat FleeceRoll - ReefMat 500,1,24/11/2023 21:34,29.34,1931,NSW,Penrith,2750
94532,63232,Chlor-Off (200ml),1,24/11/2023 21:11,11.93,1930,NSW,Canterbury,2193
94532,63317,ADA Green Brighty Iron - 300ml,1,24/11/2023 21:11,21.83,1930,NSW,Canterbury,2193
94532,63322,ADA Green Brighty Mineral - 300ml,1,24/11/2023 21:11,20.03,1930,NSW,Canterbury,2193
94532,63300,ADA Garden Mat - 60 x 30cm 5mm,1,24/11/2023 21:11,27.22,1930,NSW,Canterbury,2193
94532,63221,ADA Bio-Rio - 2L,1,24/11/2023 21:11,35.32,1930,NSW,Canterbury,2193
94532,63330,ADA Green Brighty Nitrogen - 300ml,1,24/11/2023 21:11,25.48,1930,NSW,Canterbury,2193
94532,63240,ADA Clear Water 200ml,1,24/11/2023 21:11,26.32,1930,NSW,Canterbury,2193
94532,49047,ADA Amazonia Soil 9L,1,24/11/2023 21:11,61.46,1930,NSW,Canterbury,2193
94531,10645,Aqua One LCD stick on Thermometer,2,24/11/2023 20:43,10.8,1378,NSW,Cardiff,2285
94531,51825,Flipper Edge,1,24/11/2023 20:43,91.8,1378,NSW,Cardiff,2285
94531,14313,API PhosZorb,1,24/11/2023 20:43,21.6,1378,NSW,Cardiff,2285
94531,11251,QuickDrop PH Up 250g,1,24/11/2023 20:43,11.68,1378,NSW,Cardiff,2285
94531,19073,Med Tec Live Coral Dip and Cleaner 500ml,1,24/11/2023 20:43,26.98,1378,NSW,Cardiff,2285
94528,18779,Schego Optimal 250 l/h Air Pump,1,24/11/2023 19:55,68.85,0,QLD,Newstead,4006
94528,11647,Aqua One 70mm x 15mm Ceramic Air Stone - 2 Pack,1,24/11/2023 19:55,8.99,0,QLD,Newstead,4006
94528,8964,Aqua One Air Line Check Valve Carded 2pk,1,24/11/2023 19:55,4.48,0,QLD,Newstead,4006
94528,8975,Aqua One Gang Valve 3 Way Outlet,1,24/11/2023 19:55,3.6,0,QLD,Newstead,4006
94528,8971,Aqua One Air Line Soft Tubing Smoke Colour / meter,2,24/11/2023 19:55,1.35,0,QLD,Newstead,4006
94527,28993,Juwel Primo 70 Aquarium Including Stand - White,1,24/11/2023 19:31,351,0,NSW,Greystanes,2145
94526,79442,Blade Grow Coral - 39in,1,24/11/2023 19:04,454.5,0,QLD,South brisbane,4101
94525,9069,Twist 57w UV Black,1,24/11/2023 18:39,850.5,0,NSW,Orange,2800
94524,74979,Focustronic Mastertronic - SPECIAL ORDER ONLY,1,24/11/2023 18:38,2384.1,0,WA,Innaloo,6018
94522,37285,"Juwel Lido 120 LED Aquarium - White, White",1,24/11/2023 17:05,873,0,NSW,DEE WHY,2099
94521,60726,Chemiclean Red Slime Cyano Bacteria Remover 6g treats 3407 litres,2,24/11/2023 16:43,48.4,1442,NSW,Maroubra,2035
94521,9884,Nutrafin Max Turtle Pellets With Gammarus Shrimp 340g,2,24/11/2023 16:43,32.17,1442,NSW,Maroubra,2035
94519,11200,AI Freshwater Prime 16 LED Light White,1,24/11/2023 16:41,367.2,0,NSW,ILLAWONG,2234
94518,8964,Aqua One Air Line Check Valve Carded 2pk,2,24/11/2023 16:30,4.48,0,NSW,Yagoona,2199
94518,78964,Oase OxyMax 200 Air Pump,1,24/11/2023 16:30,89.96,0,NSW,Yagoona,2199
94518,8981,Aqua One Flexible Air Curtain 60cm,2,24/11/2023 16:30,7.2,0,NSW,Yagoona,2199
94518,53140,Dymax Goldfish Excel 180g Sinking Pellets,1,24/11/2023 16:30,14.4,0,NSW,Yagoona,2199
94518,91840,Aquarium Filter Wool 2200x500mm (Cotton),1,24/11/2023 16:30,18,0,NSW,Yagoona,2199
94518,63888,Seachem Prime - 2L,1,24/11/2023 16:30,83.7,0,NSW,Yagoona,2199
94517,34776,Bubble Magus Replacement Roller Paper - L,4,24/11/2023 16:05,24.75,440,WA,Katanning,6317
94516,86559,"Flipper Top Down Viewer with Removable Orange Filter - 8"" Ultra Clear Viewing Area",2,24/11/2023 15:57,62.1,1928,NSW,Kellyville,2155
94514,38195,Fluval 306/307  406/407 Phosphate Remover Pads 6 Pack,1,24/11/2023 15:26,12.58,1141,NSW,Baulkham Hills,2153
94514,3534,Reef Essentials Phosphate Remover 500ml,1,24/11/2023 15:26,19.99,1141,NSW,Baulkham Hills,2153
94514,11625,Poly Filter 20cm X 10cm (8 in X 4 in) Polyfilter,1,24/11/2023 15:26,24.75,1141,NSW,Baulkham Hills,2153
94514,38207,Fluval 206/207 306/307 BioFoam Max 2 Pack,1,24/11/2023 15:26,9,1141,NSW,Baulkham Hills,2153
94514,38197,Fluval 306/307  406/407 Ammonia Remover Pads 6 Pack,1,24/11/2023 15:26,12.58,1141,NSW,Baulkham Hills,2153
94514,38301,Fluval 306406 307407 Nitrite Remover Pads 6 Pack,1,24/11/2023 15:26,9.9,1141,NSW,Baulkham Hills,2153
94514,37978,Fluval QuickClear Water Polishing Pad for 306307  406407 6 Pack,1,24/11/2023 15:26,9,1141,NSW,Baulkham Hills,2153
94513,4981,Quantum Reef Essential LPS Macro Probiotic Salt 20kg Box,2,24/11/2023 14:49,87.2,1927,WA,Capel,6271
94513,38932,Fluval C4 Hang On Power Filter 1000 Lh 265L,1,24/11/2023 14:49,106.2,1927,WA,Capel,6271
94513,17271,Fluval Surface Skimmer Unit,1,24/11/2023 14:49,26.98,1927,WA,Capel,6271
94512,9558,Nyos Quantum 220 Skimmer,1,24/11/2023 14:48,881.1,0,NSW,Austinmer,2515
94511,9076,Twist 25w UV,1,24/11/2023 14:10,583.7,1521,QLD,Alice River,4817
94511,19497,Aqua Ultraviolet Barb Fitting,1,24/11/2023 14:10,59.01,1521,QLD,Alice River,4817
94511,11054,Hanna - Alkalinity (CaC03) Reagents HI755-26,1,24/11/2023 14:10,14.46,1521,QLD,Alice River,4817
94511,4404,Aquaforest Pro Bio S - 10ml,1,24/11/2023 14:10,15.76,1521,QLD,Alice River,4817
94511,9960,Aquarium Systems Maintain Your Tank 75l Marine Unidose,1,24/11/2023 14:10,24.79,1521,QLD,Alice River,4817
94511,18985,Bacter Gen M 500ml,1,24/11/2023 14:10,30.21,1521,QLD,Alice River,4817
94509,9008,Aqua One Nautilus 2700UVC,1,24/11/2023 13:41,292.5,0,NSW,Port Macquarie,2444
94508,20907,CalReact CR-200 Calcium Reactor,1,24/11/2023 13:24,899.1,0,NSW,Austinmer,2515
94508,11346,Colour Changing CO2 Media – 5kg,1,24/11/2023 13:24,116.95,0,NSW,Austinmer,2515
94507,8768,Goldfish Gold Baby - 300g,1,24/11/2023 13:13,19.78,1493,WA,Cannington,6107
94507,51712,Saki-Hikari Growth S - 2Kg,1,24/11/2023 13:13,89.98,1493,WA,Cannington,6107
94507,19217,Two Little Fishies AcroPower 1000ml,1,24/11/2023 13:13,44.09,1493,WA,Cannington,6107
94507,19327,PhytoPlan 30g,1,24/11/2023 13:13,25.18,1493,WA,Cannington,6107
94507,18413,Micro Pellets - 80g,1,24/11/2023 13:13,17.05,1493,WA,Cannington,6107
94505,14146,Aquaforest Components Pro 3X5L 15L,1,24/11/2023 12:22,178.2,1926,ACT,rivett,2611
94505,86294,Aquaforest Power Elixir - 1000ml,1,24/11/2023 12:22,67.5,1926,ACT,rivett,2611
94504,91840,Aquarium Filter Wool 2200x500mm (Cotton),2,24/11/2023 12:13,18,0,VIC,Kings park,3021
94503,9548,API Pimafix 473ml,1,24/11/2023 11:52,30.87,1208,NSW,Marrickville,2204
94503,9542,API Melafix 473ml,1,24/11/2023 11:52,30.87,1208,NSW,Marrickville,2204
94503,9458,Aqua One Water Leak Alarm,1,24/11/2023 11:52,21.87,1208,NSW,Marrickville,2204
94503,19605,Chihiros Clear Hose 16/22mm,1,24/11/2023 11:52,18.28,1208,NSW,Marrickville,2204
94503,6261,Flipper Cleaner Max Replacement Blade Stainless Steel 2pk,1,24/11/2023 11:52,43.47,1208,NSW,Marrickville,2204
94503,53132,Dymax Filter Media Bag Extra Fine - S 18x11cm,1,24/11/2023 11:52,5.68,1208,NSW,Marrickville,2204
94500,85906,Fluval T50 Electronic Aquarium Heater 50W,1,24/11/2023 10:20,38.69,0,VIC,Highton,3216
94499,9411,Aqua One Hose 12/16mm - Per Metre,10,24/11/2023 9:52,3.6,0,QLD,Burpengary east,4505
94498,5399,Hanna - Salinity Checker HI98319,1,24/11/2023 9:52,121.49,0,WA,Willetton,6155
94498,5375,Hanna - Alkalinity (dKH) Checker HI772,1,24/11/2023 9:52,80.1,0,WA,Willetton,6155
94498,5377,Hanna - Alkalinity (dKh) Reagents HI772-26,1,24/11/2023 9:52,14.85,0,WA,Willetton,6155
94498,10423,Aqua One Filter Sock Replacement 1pk,5,24/11/2023 9:52,11.68,0,WA,Willetton,6155
94497,41638,Red Sea ReefMat FleeceRoll - ReefMat 1200,6,24/11/2023 9:38,42.28,0,VIC,GISBORNE,3437
94497,24570,Red Sea NO3PO4X 5L,2,24/11/2023 9:38,185.4,0,VIC,GISBORNE,3437
94496,87402,Aqua Medic Ozone Generator - 90,1,24/11/2023 9:24,306,0,NSW,TOORMINA,2452
94495,4731,Aquaforest Reef Salt - 22Kg,2,24/11/2023 9:01,116.1,51,NSW,Terrigal,2260
94495,18953,Continuum Aquatics Bacter Clean M 500ml,1,24/11/2023 9:01,42.3,51,NSW,Terrigal,2260
94494,11233,StripGlo Marine LED Reflector 90cm 26W,1,24/11/2023 8:45,117,0,NSW,Blacktown,2148
94493,20861,Maxspect Jump Gyre Flow Pump 4K,2,24/11/2023 8:40,359.1,1925,SA,MURRAY BRIDGE,5253
94492,37900,Fluval U3 Filter Poly/Carbon 2 Pack,1,24/11/2023 7:22,11.68,0,QLD,Moggill,4070
94492,38233,Fluval U3 Filter BioFoam Pad 2 Pack,1,24/11/2023 7:22,8.99,0,QLD,Moggill,4070
94490,17374,Eheim Surface Skimmer Extractor,1,24/11/2023 1:25,89.98,0,VIC,Hallam,3803
94489,20976,OCTO VarioS 6 Water Pump,1,24/11/2023 0:27,494.1,1924,WA,Carramar,6031
94488,82989,Maxspect Gyre 300-Series Cloud Edition - XF330CE Single Pack,1,23/11/2023 23:57,604.27,1609,QLD,Zilzie,4710
94486,8194,FORMULA TWO PELLETS - S 400g,1,23/11/2023 23:43,40.36,1481,WA,Wandina,6530
94486,17719,Ocean Nutrition Formula One Pellet - S 400g,1,23/11/2023 23:43,34.06,1481,WA,Wandina,6530
94486,12016,Smart Stir Auto Aqua,1,23/11/2023 23:43,53.87,1481,WA,Wandina,6530
94486,18098,Hanna - Nitrate HR Checker - HI782,1,23/11/2023 23:43,80.87,1481,WA,Wandina,6530
94486,11603,Hanna - Phosphate ULR Reagents HI774-25,1,23/11/2023 23:43,14.72,1481,WA,Wandina,6530
94486,5399,Hanna - Salinity Checker HI98319,1,23/11/2023 23:43,121.35,1481,WA,Wandina,6530
94486,15885,Hanna - Salinity Calibration Solution 35ppt 20 mL - SINGLE HL98319,2,23/11/2023 23:43,4.28,1481,WA,Wandina,6530
94482,4903,Vectra L2 Pump (Mobius),1,23/11/2023 22:42,719.1,1922,VIC,Diamond Creek,3089
94482,81721,Red Sea Reef ATO+ - Reef ATO+,1,23/11/2023 22:42,315,1922,VIC,Diamond Creek,3089
94482,4863,Ecotech Marine L2 Barb &amp; Screen Kit,2,23/11/2023 22:42,30.6,1922,VIC,Diamond Creek,3089
94479,78063,Bioscape 120 Ultra Clear Aquarium (116L),1,23/11/2023 21:46,342.49,1377,NSW,North Richmond,2754
94478,3571,Quantum Reef Essentials Bio-Active Carbon 2.5kg - 5 litre,1,23/11/2023 21:31,63.67,1552,QLD,Bundaberg East,4670
94478,11792,Aquaforest Phosphate Minus - 5000ml,1,23/11/2023 21:31,162.67,1552,QLD,Bundaberg East,4670
94474,70084,"Fluval FX2 Canister Filter (1800L/h, 750L)",1,23/11/2023 20:41,404.1,0,NSW,Windale,2306
94473,49047,ADA Amazonia Soil 9L,4,23/11/2023 20:14,57.37,1566,NSW,Lidcombe,2141
94472,53228,Dymax Vortex Cooling Fan W-5 - Black,1,23/11/2023 19:52,26.1,0,VIC,Carrum Downs,3201
94470,63886,Seachem Prime - 500ml,1,23/11/2023 19:39,26.1,144,NSW,NORTH RICHMOND,2754
94470,3571,Quantum Reef Essentials Bio-Active Carbon 2.5kg - 5 litre,1,23/11/2023 19:39,71.99,144,NSW,NORTH RICHMOND,2754
94470,58604,Seachem Reef Strontium 500ml,1,23/11/2023 19:39,21.6,144,NSW,NORTH RICHMOND,2754
94470,11625,Poly Filter 20cm X 10cm (8 in X 4 in) Polyfilter,1,23/11/2023 19:39,24.75,144,NSW,NORTH RICHMOND,2754
94470,19217,Two Little Fishies AcroPower 1000ml,1,23/11/2023 19:39,44.09,144,NSW,NORTH RICHMOND,2754
94470,26053,QUANTUM BIO-ACTIVE ZEOLITE 2.5KG,1,23/11/2023 19:39,23.19,144,NSW,NORTH RICHMOND,2754
94470,5661,Red Sea NO3PO4X 1L,1,23/11/2023 19:39,46.8,144,NSW,NORTH RICHMOND,2754
94470,19506,TROPIC MARIN PRO REEF 750L (25KG),1,23/11/2023 19:39,184.5,144,NSW,NORTH RICHMOND,2754
94468,11504,Aqua One Cartridge 90c,10,23/11/2023 19:10,3.58,0,NSW,Rutherford,2320
94467,21515,OCTO Classic NS-80 Nano Skimmer,1,23/11/2023 18:58,102.1,1918,NSW,Schofields,2762
94464,10053,New Life Spectrum Grow Small Sinking 0.5-0.75mm 60g,2,23/11/2023 17:32,15.29,0,WA,Lesmurdie,6076
94457,17781,Instant Baby Brine Shrimp 20g,2,23/11/2023 15:18,22.48,0,VIC,Scoresby,3179
94452,4917,Vortech MP40 (Mobius) Quiet Drive,1,23/11/2023 14:36,602.1,0,NSW,Austral,2179
94450,9098,Aqua One Carbon Cartridge 510 2C,3,23/11/2023 12:02,6.29,0,VIC,Camberwell,3124
94450,11512,Aqua One Carbon Cartridge 2pk 55c,1,23/11/2023 12:02,7.18,0,VIC,Camberwell,3124
94450,9425,Aqua One Scrub N Clean Fine Small,1,23/11/2023 12:02,2.7,0,VIC,Camberwell,3124
94450,9395,"Aqua One Fish Net 3"" Fine",1,23/11/2023 12:02,2.68,0,VIC,Camberwell,3124
94449,39129,Fluval EDGE 2.0 LED Aquarium 46L - White,1,23/11/2023 11:45,378,0,NSW,Breakfast Point,2137
94448,87089,Chihiros WRGBII Slim Bluetooth - 90cm,1,23/11/2023 11:05,277.2,1858,QLD,GRACEMERE,4702
94447,10043,New Life Spectrum Marine Fish Regular Sinking 1.0-1.5mm 300g,1,23/11/2023 10:48,29.7,795,NSW,Quakers Hill,2763
